url_length,domain_length,path_length,num_dots,num_hyphens,num_underscores,num_slashes,num_digits,num_subdomains,digit_letter_ratio,url_entropy,domain_entropy,has_ip_address,has_https,has_at_symbol,has_double_slash_redirect,has_dash_in_domain,has_equals,has_question_mark,has_ampersand,has_tilde,has_percent_encoding,has_non_standard_port,has_suspicious_tld,has_www,has_fragment,suspicious_word_count,num_query_params,query_length,num_path_tokens,max_path_token_length,special_char_ratio,label
48.0,36.0,-6.0,5.0,1.0,0.0,5.0,5.0,2.0,0.1698,4.307,3.6293,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.2204,1
79.0,28.0,18.0,5.0,2.0,2.0,4.0,2.0,2.0,0.2662,3.9023,4.4388,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,15.0,0.178,1
83.0,20.0,2.0,3.0,1.0,0.0,5.0,3.0,1.0,0.1421,4.4377,3.5636,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,15.0,0.1743,1
119.0,30.0,58.0,6.0,0.0,1.0,6.0,12.0,2.0,0.164,3.9401,3.4952,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.1437,1
93.0,31.0,31.0,3.0,2.0,1.0,5.0,5.0,0.0,0.3429,5.0728,3.8369,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,3.0,15.0,0.2727,1
70.0,20.0,0.0,6.0,0.0,2.0,6.0,6.0,1.0,0.1943,4.355,3.1779,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.1066,1
114.0,26.0,14.0,4.0,0.0,3.0,6.0,5.0,1.0,0.3408,3.8885,3.555,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,15.0,0.2244,1
68.0,31.0,57.0,4.0,-3.0,0.0,5.0,9.0,2.0,0.136,4.393,3.9465,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,3.0,15.0,0.1547,1
75.0,20.0,22.0,3.0,2.0,4.0,6.0,4.0,2.0,0.2537,4.7134,3.0465,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.2676,1
172.0,35.0,43.0,5.0,1.0,2.0,7.0,3.0,1.0,0.1324,4.5403,2.9361,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,15.0,0.289,1
40.0,16.0,38.0,3.0,4.0,0.0,5.0,2.0,2.0,0.393,3.9282,3.5324,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.2708,1
96.0,36.0,4.0,4.0,1.0,2.0,5.0,3.0,0.0,0.3255,4.2769,3.6817,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.1184,1
47.0,5.0,29.0,4.0,0.0,1.0,7.0,12.0,2.0,0.3683,3.5503,4.3082,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.1899,1
155.0,23.0,73.0,4.0,4.0,1.0,5.0,11.0,0.0,0.2723,3.4767,3.7051,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,3.0,15.0,0.2289,1
118.0,36.0,24.0,6.0,1.0,0.0,5.0,5.0,0.0,0.3939,4.6678,3.3797,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,15.0,0.2412,1
71.0,25.0,54.0,5.0,0.0,0.0,6.0,5.0,1.0,0.1111,3.7031,2.6528,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.2722,1
83.0,28.0,30.0,6.0,2.0,0.0,6.0,7.0,2.0,0.3157,4.5967,3.251,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,3.0,15.0,0.1398,1
70.0,15.0,64.0,3.0,3.0,1.0,5.0,12.0,2.0,0.2284,4.5734,3.5911,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,15.0,0.1825,1
78.0,33.0,49.0,6.0,1.0,0.0,5.0,0.0,2.0,0.3988,4.5252,3.3176,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,15.0,0.1307,1
122.0,8.0,24.0,4.0,3.0,0.0,5.0,5.0,2.0,0.2107,3.9929,3.4663,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.1785,1
120.0,25.0,0.0,5.0,-1.0,1.0,6.0,4.0,1.0,0.1659,4.4986,3.7604,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,3.0,15.0,0.1893,1
44.0,29.0,46.0,5.0,4.0,1.0,6.0,5.0,1.0,0.3677,4.0755,3.9756,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,15.0,0.192,1
44.0,38.0,41.0,3.0,2.0,0.0,6.0,-2.0,2.0,0.1276,4.3747,2.8032,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.2145,1
31.0,40.0,41.0,5.0,1.0,1.0,4.0,6.0,1.0,0.1064,3.5969,3.2487,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,15.0,0.2087,1
98.0,26.0,46.0,3.0,4.0,0.0,5.0,5.0,2.0,0.2062,3.9841,3.9482,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,15.0,0.2934,1
53.0,21.0,3.0,5.0,4.0,0.0,6.0,8.0,1.0,0.3867,3.7986,3.3411,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,3.0,15.0,0.1033,1
103.0,25.0,1.0,5.0,3.0,0.0,4.0,6.0,3.0,0.2045,3.9389,2.7611,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.135,1
149.0,18.0,12.0,5.0,1.0,0.0,6.0,5.0,2.0,0.2314,4.4691,3.54,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.2658,1
31.0,19.0,30.0,4.0,1.0,0.0,6.0,5.0,1.0,0.3871,4.8184,3.8108,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,15.0,0.2113,1
41.0,24.0,46.0,5.0,2.0,2.0,5.0,6.0,2.0,0.2133,4.0796,4.1311,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.148,1
119.0,26.0,18.0,5.0,1.0,1.0,4.0,7.0,3.0,0.3484,4.3472,2.4398,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.2414,1
52.0,29.0,19.0,5.0,-2.0,0.0,6.0,15.0,0.0,0.3741,4.2921,3.971,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,3.0,15.0,0.1887,1
84.0,37.0,24.0,3.0,3.0,0.0,6.0,6.0,0.0,0.2864,4.4157,3.6376,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,3.0,15.0,0.1427,1
74.0,27.0,52.0,5.0,0.0,1.0,6.0,6.0,0.0,0.3566,4.6037,4.3106,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.2496,1
34.0,29.0,13.0,3.0,0.0,1.0,7.0,3.0,3.0,0.2134,4.2168,3.9633,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,3.0,15.0,0.1044,1
109.0,24.0,44.0,5.0,4.0,0.0,5.0,9.0,1.0,0.3607,4.3125,4.2389,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.2137,1
97.0,16.0,30.0,5.0,3.0,1.0,5.0,14.0,1.0,0.1956,4.9923,3.6918,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,3.0,15.0,0.2632,1
96.0,6.0,-3.0,4.0,5.0,0.0,6.0,2.0,1.0,0.3326,3.5013,3.887,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.1471,1
52.0,43.0,3.0,3.0,2.0,1.0,5.0,0.0,1.0,0.3316,3.8028,3.5104,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,15.0,0.1142,1
118.0,29.0,30.0,4.0,3.0,0.0,4.0,4.0,1.0,0.3242,4.6399,2.9647,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,3.0,15.0,0.1615,1
97.0,19.0,12.0,4.0,3.0,0.0,6.0,4.0,2.0,0.2837,4.0997,3.0879,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,15.0,0.2062,1
29.0,18.0,15.0,4.0,0.0,1.0,6.0,15.0,4.0,0.3422,4.152,2.7091,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.1261,1
94.0,18.0,16.0,3.0,7.0,1.0,5.0,9.0,1.0,0.1888,3.8382,2.7594,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,15.0,0.1011,1
78.0,27.0,25.0,5.0,-1.0,1.0,6.0,12.0,2.0,0.358,3.2382,3.2909,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,3.0,15.0,0.119,1
100.0,11.0,37.0,4.0,0.0,0.0,4.0,10.0,1.0,0.2568,4.5833,2.9651,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,3.0,15.0,0.213,1
111.0,27.0,13.0,6.0,3.0,1.0,5.0,3.0,4.0,0.1761,3.8988,3.6951,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,15.0,0.1538,1
96.0,20.0,32.0,4.0,1.0,1.0,4.0,9.0,2.0,0.2173,4.0002,3.4111,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.2329,1
58.0,9.0,7.0,4.0,-1.0,-1.0,5.0,6.0,3.0,0.2381,3.9951,2.0289,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,15.0,0.2712,1
115.0,27.0,-6.0,4.0,1.0,1.0,5.0,3.0,1.0,0.334,4.2994,2.5395,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,3.0,15.0,0.1394,1
72.0,26.0,55.0,4.0,1.0,1.0,5.0,5.0,0.0,0.392,5.0202,3.2312,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.2476,1
71.0,20.0,26.0,6.0,4.0,0.0,6.0,4.0,0.0,0.2745,3.2057,3.8289,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,15.0,0.2212,1
122.0,37.0,15.0,4.0,4.0,0.0,4.0,0.0,2.0,0.2234,4.7121,3.6269,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.1974,1
74.0,16.0,14.0,4.0,2.0,2.0,6.0,0.0,1.0,0.1377,3.9924,4.3719,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.1525,1
150.0,36.0,38.0,6.0,2.0,0.0,7.0,4.0,1.0,0.3343,4.5388,3.5529,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.1473,1
46.0,22.0,34.0,4.0,0.0,2.0,4.0,1.0,2.0,0.1814,3.4764,3.731,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,15.0,0.2783,1
60.0,34.0,43.0,3.0,2.0,0.0,4.0,5.0,1.0,0.1589,4.0694,3.6999,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.165,1
90.0,28.0,43.0,4.0,2.0,0.0,6.0,12.0,1.0,0.2961,4.0868,3.6869,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.1228,1
93.0,33.0,22.0,5.0,5.0,1.0,6.0,10.0,1.0,0.3264,3.9167,3.1206,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.2726,1
128.0,14.0,27.0,5.0,3.0,0.0,5.0,13.0,3.0,0.192,4.4435,3.6922,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.2563,1
119.0,25.0,16.0,4.0,0.0,0.0,5.0,1.0,2.0,0.2847,4.313,4.1731,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,3.0,15.0,0.2585,1
77.0,28.0,61.0,4.0,0.0,0.0,4.0,11.0,3.0,0.2057,4.2612,3.9823,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.1368,1
99.0,25.0,40.0,4.0,0.0,1.0,5.0,0.0,0.0,0.3755,5.0752,2.9694,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,15.0,0.2633,1
43.0,17.0,32.0,4.0,0.0,2.0,5.0,5.0,3.0,0.1083,4.1569,3.1856,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,3.0,15.0,0.2499,1
64.0,16.0,21.0,5.0,4.0,0.0,6.0,3.0,1.0,0.3927,4.7641,3.9742,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,15.0,0.1869,1
86.0,23.0,29.0,5.0,-2.0,0.0,6.0,5.0,0.0,0.3905,4.5864,3.4462,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.1243,1
61.0,26.0,64.0,3.0,3.0,1.0,5.0,4.0,2.0,0.1494,4.442,3.7294,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,15.0,0.273,1
145.0,34.0,39.0,4.0,1.0,0.0,6.0,6.0,2.0,0.1079,4.5895,3.0751,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,3.0,15.0,0.1652,1
104.0,26.0,32.0,6.0,2.0,2.0,6.0,0.0,2.0,0.238,5.0785,3.156,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.1491,1
74.0,34.0,64.0,6.0,1.0,1.0,5.0,6.0,3.0,0.2641,4.0752,2.9003,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.2097,1
114.0,29.0,-12.0,5.0,-2.0,0.0,6.0,9.0,1.0,0.2188,4.2469,2.6765,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,15.0,0.1926,1
115.0,17.0,43.0,4.0,0.0,1.0,5.0,9.0,2.0,0.237,4.8948,2.5041,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,3.0,15.0,0.1797,1
118.0,27.0,31.0,5.0,1.0,1.0,6.0,8.0,1.0,0.2274,4.3596,3.3097,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.2966,1
55.0,26.0,83.0,5.0,1.0,0.0,4.0,14.0,1.0,0.1391,4.6223,2.9732,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,3.0,15.0,0.2752,1
107.0,27.0,25.0,4.0,0.0,2.0,7.0,6.0,1.0,0.2538,4.488,3.4152,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,3.0,15.0,0.1173,1
97.0,42.0,4.0,6.0,3.0,0.0,6.0,8.0,2.0,0.3409,4.0173,3.3635,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,15.0,0.2274,1
51.0,30.0,15.0,6.0,1.0,0.0,5.0,10.0,3.0,0.1866,4.2583,3.9781,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,15.0,0.1236,1
76.0,19.0,60.0,5.0,0.0,0.0,6.0,0.0,1.0,0.2371,3.8478,3.422,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.1766,1
91.0,25.0,10.0,6.0,3.0,2.0,5.0,8.0,2.0,0.3533,3.7715,3.7701,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.2269,1
127.0,28.0,49.0,5.0,3.0,0.0,6.0,6.0,1.0,0.3657,4.5574,3.3185,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.2893,1
40.0,22.0,49.0,5.0,1.0,-1.0,7.0,3.0,2.0,0.2164,4.1442,3.674,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.1889,1
64.0,9.0,29.0,5.0,4.0,0.0,7.0,6.0,2.0,0.3024,4.7405,2.7456,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.183,1
111.0,34.0,16.0,5.0,0.0,0.0,5.0,16.0,2.0,0.1436,4.4971,3.1828,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,15.0,0.2357,1
77.0,46.0,37.0,5.0,1.0,1.0,5.0,4.0,2.0,0.3296,4.2616,4.2917,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.2189,1
95.0,27.0,16.0,3.0,1.0,1.0,5.0,9.0,0.0,0.3637,4.1843,3.5122,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,3.0,15.0,0.15,1
94.0,37.0,12.0,5.0,3.0,1.0,7.0,1.0,1.0,0.1314,4.1804,3.3252,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.2527,1
55.0,41.0,39.0,3.0,3.0,2.0,5.0,4.0,2.0,0.2373,4.094,3.5154,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,15.0,0.2657,1
103.0,24.0,79.0,5.0,2.0,0.0,6.0,2.0,2.0,0.3257,4.7615,3.4713,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,3.0,15.0,0.2205,1
57.0,26.0,1.0,3.0,0.0,0.0,5.0,13.0,1.0,0.1263,4.7659,3.7473,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.1451,1
78.0,35.0,20.0,4.0,0.0,2.0,6.0,5.0,1.0,0.3852,4.4554,3.88,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,15.0,0.1913,1
61.0,25.0,-6.0,4.0,2.0,2.0,6.0,5.0,1.0,0.2926,4.0249,3.3392,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.1162,1
109.0,4.0,33.0,3.0,0.0,0.0,6.0,2.0,1.0,0.3348,3.3988,3.3601,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,3.0,15.0,0.2493,1
61.0,18.0,10.0,4.0,0.0,0.0,4.0,17.0,2.0,0.2372,3.537,3.2778,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,3.0,15.0,0.1066,1
105.0,21.0,58.0,5.0,-1.0,0.0,5.0,10.0,1.0,0.3011,4.136,2.7518,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,3.0,15.0,0.263,1
101.0,26.0,14.0,3.0,2.0,2.0,6.0,10.0,3.0,0.3927,3.6874,3.5697,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,15.0,0.1414,1
104.0,36.0,53.0,5.0,5.0,2.0,6.0,0.0,1.0,0.3765,4.498,3.395,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,3.0,15.0,0.2333,1
86.0,32.0,28.0,3.0,0.0,0.0,6.0,9.0,3.0,0.1462,4.2859,3.6549,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,15.0,0.1202,1
52.0,14.0,30.0,3.0,-1.0,0.0,7.0,7.0,2.0,0.3308,3.8405,3.5996,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,3.0,15.0,0.2631,1
67.0,46.0,52.0,3.0,0.0,0.0,5.0,14.0,0.0,0.3289,4.0575,3.8414,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,3.0,15.0,0.1144,1
113.0,18.0,64.0,5.0,2.0,0.0,6.0,0.0,0.0,0.3231,3.3101,3.027,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,3.0,15.0,0.1531,1
80.0,52.0,60.0,4.0,0.0,1.0,5.0,2.0,1.0,0.2233,4.2538,3.1672,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.2572,1
55.0,30.0,44.0,4.0,0.0,0.0,4.0,11.0,2.0,0.3822,3.9584,3.9885,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,3.0,15.0,0.1593,1
61.0,10.0,8.0,4.0,1.0,0.0,4.0,8.0,2.0,0.1329,3.3588,2.9548,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,3.0,15.0,0.2283,1
78.0,17.0,17.0,3.0,1.0,0.0,5.0,7.0,2.0,0.3336,4.3638,4.2811,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,3.0,15.0,0.1613,1
